family,index,threshold,precision,recall,f_score,best
M84_category_swapped,50,0.666738,0.8559954501630798,0.5063922597674039,0.6363379046935413,False
M84_category_swapped,51,0.657854,0.8537437660562142,0.5152842039585033,0.6426759518610591,False
M84_category_swapped,52,0.649463,0.8513849155375582,0.5240191999839614,0.6487432126800605,False
M84_category_swapped,53,0.640538,0.8496491728278788,0.5325582392458859,0.6547319360399877,False
M84_category_swapped,54,0.630521,0.8462575583036428,0.5408998267000205,0.6599691881809272,False
M84_category_swapped,55,0.62156,0.8431700581967757,0.5491078254782674,0.6650845820271287,False
M84_category_swapped,56,0.61343,0.839608516546414,0.5570119884688048,0.669719523173928,False
M84_category_swapped,57,0.605232,0.8369191254548017,0.5650241596367365,0.6746057855159749,False
M84_category_swapped,58,0.596393,0.8350661385367452,0.5731528607999657,0.6797530021750202,False
M84_category_swapped,59,0.588191,0.8318178374213453,0.5807603597410161,0.6839788798528208,False
M84_category_swapped,60,0.58035,0.829048561012587,0.5885889210756525,0.688425361506275,False
M84_category_swapped,61,0.572445,0.825456160921613,0.5961337079719292,0.6922984649032061,False
M84_category_swapped,62,0.565276,0.8219157908309352,0.6031684261975362,0.6957534833360575,False
M84_category_swapped,63,0.5575,0.8191249014243053,0.6104666270588455,0.699568241346498,False
M84_category_swapped,64,0.549676,0.8161813105846456,0.6178328197002082,0.7032895839108023,False
M84_category_swapped,65,0.542668,0.8134196486547715,0.6248797419134533,0.7067922901892033,False
M84_category_swapped,66,0.535269,0.8107270480859738,0.6320798992680622,0.7103435034435444,False
M84_category_swapped,67,0.527989,0.8068728590502311,0.6385569898516209,0.7129149912872352,False
M84_category_swapped,68,0.519673,0.8035871833673187,0.6448320742800073,0.7155093907785468,False
M84_category_swapped,69,0.511254,0.7987708589001695,0.6508636044064502,0.7172716894888496,False
M84_category_swapped,70,0.502375,0.7943495811954043,0.6569997751802088,0.7191755644046433,False
M84_category_swapped,71,0.492785,0.7903996680439774,0.6624264248348948,0.7207767383301157,False
M84_category_swapped,72,0.482613,0.7854058121751084,0.6672004809219251,0.7214936877147384,False
M84_category_swapped,73,0.47188,0.7811097042181518,0.6721492925956524,0.7225447580657192,False
M84_category_swapped,74,0.459444,0.776297971633916,0.6763289336122784,0.722873543680588,False
M84_category_swapped,75,0.447656,0.7713134981458368,0.6796429486618986,0.7225823785074975,False
M84_category_swapped,76,0.436249,0.7674186652433466,0.6837231364333781,0.7231573043398374,True
M84_category_swapped,77,0.42241,0.7616339265480904,0.6866240688542065,0.7221864989305153,False
M84_category_swapped,78,0.407963,0.7567644361858178,0.6897598072367516,0.7217102568458956,False
M84_category_swapped,79,0.392904,0.7527135913039829,0.6926471920405077,0.7214322699707105,False
M84_category_swapped,80,0.375722,0.7475522747923293,0.6946069113498774,0.7201077130120261,False
M84_category_swapped,81,0.357905,0.7424063939455731,0.6964154667068424,0.7186758965301133,False
M84_category_swapped,82,0.335365,0.7372043502611475,0.6981198559573807,0.7171299593300527,False
M84_category_swapped,83,0.311541,0.7315413457283672,0.6997392559541104,0.7152869903468393,False
M84_category_swapped,84,0.287928,0.7251439748618341,0.700863168405739,0.7127968554315074,False
M84_category_swapped,85,0.260538,0.7188883522129538,0.7018662024517051,0.7102753056083807,False
M84_category_swapped,86,0.234863,0.7110727664908235,0.7027879393168257,0.7069060795220758,False
M84_category_swapped,87,0.208001,0.7031255616093814,0.7036168703914677,0.7033711302049321,False
M84_category_swapped,88,0.183406,0.6948530053155231,0.7041516229916046,0.6994714120789972,False
M84_category_swapped,89,0.15934,0.685636353242693,0.7045065717702632,0.6949433874931571,False
M84_category_swapped,90,0.139864,0.6771252779683133,0.7047155887392027,0.6906449945290807,False
M84_category_swapped,91,0.119145,0.6686966877954146,0.7051964148036899,0.6864617136985924,False
M84_category_swapped,92,0.099589,0.6593900626067797,0.7054224659808775,0.6816299737352314,False
M84_category_swapped,93,0.083118,0.6504312603637609,0.7057866037600702,0.6769792411311361,False
M84_category_swapped,94,0.068421,0.6419041623846411,0.7062797391548689,0.6725549887574631,False
M84_category_swapped,95,0.054679,0.6336839136721859,0.7064082477747949,0.668072772870933,False
M84_category_swapped,96,0.045322,0.6248455327020397,0.7066288474356522,0.6632254967653197,False
M84_category_swapped,97,0.037967,0.6166958226561264,0.7068570547046756,0.6587055195265241,False
M84_category_swapped,98,0.032603,0.608068684472582,0.7068578648511894,0.6537523061044039,False
M84_category_swapped,99,-inf,0.5998690540673755,0.7071522933878421,0.6491076494535593,False
